database,foundation,label,typecode,role,dependents,share_of_db_pct,entry_points,source_revision
nf.mm,Quine's New Foundations,wfal,wff,syntax constructor,77,1.29,69,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,clec,class,syntax constructor,71,1.19,59,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cpw1fn,class,syntax constructor,68,1.14,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-fal,|-,assertion,68,1.14,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-pw1fn,|-,assertion,68,1.14,4,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-lec,|-,assertion,67,1.12,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cfix,class,syntax constructor,64,1.07,11,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-fix,|-,assertion,64,1.07,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cclos1,class,syntax constructor,61,1.02,31,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-clos1,|-,assertion,61,1.02,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cce,class,syntax constructor,55,0.92,53,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-ce,|-,assertion,55,0.92,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ccompose,class,syntax constructor,45,0.75,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-compose,|-,assertion,45,0.75,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,c2c,class,syntax constructor,44,0.74,42,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ctc,class,syntax constructor,44,0.74,42,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-2c,|-,assertion,44,0.74,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-tc,|-,assertion,44,0.74,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ctp,class,syntax constructor,43,0.72,39,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-tp,|-,assertion,43,0.72,18,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cfullfun,class,syntax constructor,41,0.69,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ciin,class,syntax constructor,41,0.69,38,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-fullfun,|-,assertion,41,0.69,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-iin,|-,assertion,41,0.69,11,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-6o,|-,assertion,40,0.67,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,wxo,wff,syntax constructor,40,0.67,31,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-4,|-,assertion,38,0.64,13,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-xor,|-,assertion,37,0.62,17,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cpprod,class,syntax constructor,36,0.6,20,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-pprod,|-,assertion,36,0.6,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ccup,class,syntax constructor,35,0.59,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-cup,|-,assertion,35,0.59,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,caddcfn,class,syntax constructor,34,0.57,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-addcfn,|-,assertion,34,0.57,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-5o,|-,assertion,33,0.55,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cdisj,class,syntax constructor,33,0.55,4,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-disj,|-,assertion,33,0.55,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-meredith,|-,assertion,30,0.5,13,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-12o,|-,assertion,28,0.47,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cltc,class,syntax constructor,26,0.44,21,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-ltc,|-,assertion,26,0.44,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-10o,|-,assertion,23,0.38,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cspac,class,syntax constructor,23,0.38,23,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-spac,|-,assertion,23,0.38,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ccross,class,syntax constructor,21,0.35,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-cross,|-,assertion,21,0.35,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cantisym,class,syntax constructor,19,0.32,9,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cref,class,syntax constructor,19,0.32,9,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-iso,|-,assertion,19,0.32,15,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,wiso,wff,syntax constructor,19,0.32,19,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cpartial,class,syntax constructor,17,0.28,12,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-antisym,|-,assertion,17,0.28,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-partial,|-,assertion,16,0.27,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cconnex,class,syntax constructor,15,0.25,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cmuc,class,syntax constructor,15,0.25,15,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-muc,|-,assertion,15,0.25,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-ref,|-,assertion,15,0.25,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-connex,|-,assertion,14,0.23,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-cad,|-,assertion,12,0.2,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,wcad,wff,syntax constructor,12,0.2,12,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cfrec,class,syntax constructor,11,0.18,9,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cstrict,class,syntax constructor,11,0.18,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ctcfn,class,syntax constructor,11,0.18,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-frec,|-,assertion,11,0.18,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-strict,|-,assertion,11,0.18,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-tcfn,|-,assertion,11,0.18,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cfound,class,syntax constructor,10,0.17,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-had,|-,assertion,10,0.17,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,whad,wff,syntax constructor,10,0.17,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-16,|-,assertion,9,0.15,4,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ccan,class,syntax constructor,8,0.13,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cep,class,syntax constructor,8,0.13,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cpm,class,syntax constructor,8,0.13,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cwe,class,syntax constructor,8,0.13,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-can,|-,assertion,8,0.13,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-eprel,|-,assertion,8,0.13,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-nel,|-,assertion,8,0.13,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-pm,|-,assertion,8,0.13,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,wnel,wff,syntax constructor,8,0.13,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-found,|-,assertion,7,0.12,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-we,|-,assertion,7,0.12,4,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-9o,|-,assertion,6,0.1,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,c3c,class,syntax constructor,5,0.08,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-3c,|-,assertion,5,0.08,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-15,|-,assertion,3,0.05,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-11o,|-,assertion,2,0.03,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cdomfn,class,syntax constructor,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cext,class,syntax constructor,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cranfn,class,syntax constructor,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,cscan,class,syntax constructor,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-domfn,|-,assertion,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-ext,|-,assertion,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-ranfn,|-,assertion,2,0.03,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,df-scan,|-,assertion,2,0.03,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-10,|-,assertion,1,0.02,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-10d,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-11d,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-7d,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-8d,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-9d1,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
nf.mm,Quine's New Foundations,ax-9d2,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-r2,|-,assertion,1135,99.56,581,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-r1,|-,assertion,1130,99.12,504,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wo,term,syntax constructor,1127,98.86,938,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wn,term,syntax constructor,1119,98.16,759,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-a2,|-,assertion,1116,97.89,318,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-r5,|-,assertion,1116,97.89,188,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-r4,|-,assertion,1101,96.58,119,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wa,term,syntax constructor,1094,95.96,891,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-a,|-,assertion,1084,95.09,84,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-a1,|-,assertion,1062,93.16,107,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-a5,|-,assertion,1012,88.77,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wt,term,syntax constructor,959,84.12,255,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-t,|-,assertion,946,82.98,104,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-f,|-,assertion,926,81.23,18,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wf,term,syntax constructor,926,81.23,137,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-a3,|-,assertion,906,79.47,120,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-le1,|-,assertion,876,76.84,16,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-le2,|-,assertion,874,76.67,94,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,tb,term,syntax constructor,644,56.49,115,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-b,|-,assertion,642,56.32,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-a4,|-,assertion,632,55.44,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-r3,|-,assertion,478,41.93,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-c1,|-,assertion,458,40.18,16,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-c2,|-,assertion,452,39.65,12,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi1,term,syntax constructor,410,35.96,270,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i1,|-,assertion,402,35.26,138,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi2,term,syntax constructor,281,24.65,179,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i2,|-,assertion,274,24.04,87,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i3,|-,assertion,162,14.21,53,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi3,term,syntax constructor,162,14.21,128,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-wom,|-,assertion,94,8.25,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-ml,|-,assertion,82,7.19,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-le,|-,assertion,77,6.75,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wle2,term,syntax constructor,77,6.75,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i4,|-,assertion,63,5.53,34,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi4,term,syntax constructor,63,5.53,60,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-cmtr,|-,assertion,59,5.18,9,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i5,|-,assertion,59,5.18,34,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wcmtr,term,syntax constructor,59,5.18,11,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi5,term,syntax constructor,59,5.18,56,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-i0,|-,assertion,53,4.65,35,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wi0,term,syntax constructor,53,4.65,40,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-arg,|-,assertion,39,3.42,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-3oa,|-,assertion,26,2.28,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id1,|-,assertion,21,1.84,9,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid1,term,syntax constructor,21,1.84,16,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id0,|-,assertion,20,1.75,13,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id2,|-,assertion,20,1.75,8,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid0,term,syntax constructor,20,1.75,14,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid2,term,syntax constructor,20,1.75,15,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-wdol,|-,assertion,17,1.49,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id3,|-,assertion,15,1.32,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id4,|-,assertion,15,1.32,6,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid3,term,syntax constructor,15,1.32,13,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid4,term,syntax constructor,15,1.32,13,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id5,|-,assertion,13,1.14,7,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid5,term,syntax constructor,13,1.14,11,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-4oa,|-,assertion,11,0.96,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-b1,|-,assertion,5,0.44,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wb1,term,syntax constructor,5,0.44,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-oadist,|-,assertion,3,0.26,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-oal4,|-,assertion,3,0.26,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-oa6,|-,assertion,2,0.18,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id3oa,|-,assertion,1,0.09,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid3oa,term,syntax constructor,1,0.09,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,ax-newstateeq,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-a3,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-b3,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-id4oa,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,df-o3,|-,assertion,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wan3,term,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wb,wff,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wb3,term,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wc,wff,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wid4oa,term,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wle,wff,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
ql.mm,quantum logic,wo3,term,syntax constructor,0,0.0,0,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-cb1,|-,assertion,123,81.46,60,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-syl,|-,assertion,120,79.47,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,kt,term,syntax constructor,115,76.16,69,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,kct,term,syntax constructor,114,75.5,45,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ke,term,syntax constructor,114,75.5,88,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,kc,term,syntax constructor,113,74.83,77,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-jca,|-,assertion,112,74.17,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-weq,|-,assertion,112,74.17,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,hb,type,syntax constructor,112,74.17,77,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-refl,|-,assertion,109,72.19,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ht,type,syntax constructor,109,72.19,59,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,kbr,term,syntax constructor,109,72.19,82,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wov,|-,assertion,107,70.86,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-trud,|-,assertion,106,70.2,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wc,|-,assertion,105,69.54,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-cb2,|-,assertion,101,66.89,20,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-eqmp,|-,assertion,101,66.89,4,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-ceq,|-,assertion,99,65.56,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,df-ov,|-,assertion,99,65.56,5,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-eqtypi,|-,assertion,90,59.6,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-eqtypri,|-,assertion,90,59.6,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,kl,term,syntax constructor,88,58.28,67,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wl,|-,assertion,87,57.62,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-simpl,|-,assertion,86,56.95,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wctr,|-,assertion,85,56.29,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-simpr,|-,assertion,83,54.97,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wctl,|-,assertion,83,54.97,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wv,|-,assertion,79,52.32,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,tv,term,syntax constructor,78,51.66,55,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-id,|-,assertion,77,50.99,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-leq,|-,assertion,74,49.01,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-17,|-,assertion,71,47.02,20,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-distrc,|-,assertion,71,47.02,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-beta,|-,assertion,69,45.7,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-hbl1,|-,assertion,69,45.7,14,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-inst,|-,assertion,69,45.7,3,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-ded,|-,assertion,62,41.06,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,ax-wct,|-,assertion,61,40.4,1,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,df-an,|-,assertion,59,39.07,2,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
hol.mm,higher-order logic,tan,term,syntax constructor,59,39.07,10,7ddd528c948ae375618ad1ca476b28b9a0eec7d6
